mode,img_name,dice,iou,pre,rec,hd95,cbl
shift,IMG0000453.png,0.874058,0.776290,0.856596,0.892246,6.708204,0.945257
shift,IMG0000454.png,0.713687,0.554832,0.652618,0.787365,12.433576,0.875234
shift,IMG0001123.png,0.798440,0.664502,0.758025,0.843407,10.592178,0.931872
shift,IMG0001360.png,0.849294,0.738064,0.794433,0.912295,5.262742,0.940469
shift,IMG0001980.png,0.813893,0.686189,0.728200,0.922444,7.206945,0.913788
shift,IMG0002021.png,0.806013,0.675060,0.686585,0.975737,6.403124,0.928544
shift,IMG0002180.png,0.405139,0.254028,0.620972,0.300644,46.454234,0.772043
shift,IMG0002300.png,0.725227,0.568907,0.570068,0.996433,7.615773,0.964669
shift,IMG0002305.png,0.612570,0.441515,0.588288,0.638943,13.830589,0.812936
shift,IMG0002309.png,0.844278,0.730519,0.840336,0.848256,4.242641,0.924451
shift,IMG0002320.png,0.663858,0.496847,0.759101,0.589850,19.013149,0.888409
shift,IMG0002333.png,0.738789,0.585777,0.644355,0.865655,12.083046,0.887868
shift,IMG0002345.png,0.613318,0.442292,0.676265,0.561092,11.018144,0.869148
shift,IMG0002357.png,0.576671,0.405157,0.439122,0.839695,7.885852,0.861391
shift,IMG0002363.png,0.865094,0.762260,0.823733,0.910828,5.000000,0.929352
shift,IMG0002376.png,0.677419,0.512195,0.513761,0.994083,7.071068,0.863661
shift,IMG0002381.png,0.635633,0.465881,0.486714,0.915854,12.882491,0.975001
shift,IMG0002384.png,0.756351,0.608171,0.621641,0.965595,12.000000,0.964727
shift,IMG0002402.png,0.693672,0.531009,0.562320,0.905093,10.290751,0.918959
shift,IMG0002416.png,0.681627,0.517021,0.518124,0.995902,6.000000,0.963683
shift,IMG0002426.png,0.773208,0.630268,0.630268,1.000000,3.704163,0.965466
shift,IMG0002437.png,0.771521,0.628030,0.630021,0.994992,8.544004,0.897044
shift,IMG0002451.png,0.643974,0.474898,0.478796,0.983146,11.125787,0.865229
shift,IMG0002456.png,0.798595,0.664717,0.676587,0.974286,5.000000,0.915379
shift,IMG0002460.png,0.770318,0.626437,0.662614,0.919831,9.337485,0.884380
shift,IMG0002470.png,0.686858,0.523064,0.562943,0.880721,14.142136,0.882698
shift,IMG0002475.png,0.672098,0.506136,0.669320,0.674900,18.384776,0.899354
